loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
10000,7.355,49800,0.3975903614457830,4,0,19800,0
10600,7.617000000000000,52300,0.4263862332695990,5,1,22300,0
10700,7.684,52900,0.43289224952741000,5,1,22900,0
10000,7.374,50000,0.4,4,0,20000,0
9200,7.034,46800,0.35897435897435900,3,0,16800,0
9200,7.026,46700,0.3576017130620990,3,0,16700,0
9600,7.197,48300,0.37888198757764000,4,0,18300,0
10300,7.49,51100,0.4129158512720160,4,1,21100,0
8100,6.581,42500,0.29411764705882400,2,0,12500,0
10800,7.724,53300,0.4371482176360230,5,1,23300,0
10500,7.604,52200,0.4252873563218390,4,1,22200,0
10500,7.591,52000,0.4230769230769230,4,1,22000,0
10800,7.712000000000000,53200,0.43609022556391000,5,1,23200,0
9000,6.931,45800,0.34497816593886500,3,0,15800,0
9100,7.013,46600,0.3562231759656650,3,0,16600,0
9800,7.305,49300,0.3914807302231240,4,0,19300,0
10400,7.5360000000000000,51500,0.4174757281553400,4,1,21500,0
8300,6.639000000000000,43100,0.3039443155452440,2,0,13100,0
10900,7.776,53800,0.4423791821561340,5,1,23800,0
9300,7.078000000000000,47200,0.3644067796610170,3,0,17200,0
9800,7.281000000000000,49100,0.3890020366598780,4,0,19100,0
8100,6.572,42400,0.29245283018867900,2,0,12400,0
8700,6.8260000000000000,44800,0.33035714285714300,3,0,14800,0
6900,6.065,37700,0.20424403183023900,1,0,7700,0
10600,7.64,52500,0.42857142857142900,5,1,22500,0
10800,7.7010000000000000,53100,0.4350282485875710,5,1,23100,0
6400,5.844000000000000,35600,0.15730337078651700,1,0,5600,0
8100,6.5730000000000000,42400,0.29245283018867900,2,0,12400,0
8000,6.534,42100,0.2874109263657960,2,0,12100,0
8200,6.61,42800,0.29906542056074800,2,0,12800,0
9800,7.278,49100,0.3890020366598780,4,0,19100,0
10400,7.563,51800,0.4208494208494210,4,1,21800,0
9600,7.215,48500,0.38144329896907200,4,0,18500,0
9400,7.118000000000000,47600,0.3697478991596640,3,0,17600,0
8100,6.547000000000000,42200,0.2890995260663510,2,0,12200,0
9300,7.058,47000,0.3617021276595750,3,0,17000,0
10200,7.446000000000000,50700,0.40828402366863900,4,1,20700,0
9300,7.074,47200,0.3644067796610170,3,0,17200,0
10200,7.48,51000,0.4117647058823530,4,1,21000,0
10100,7.431,50500,0.405940594,4,1,20500,0
8300,6.641,43100,0.3039443155452440,2,0,13100,0
8700,6.811,44700,0.3288590604026850,3,0,14700,0
8300,6.653,43200,0.3055555555555560,2,0,13200,0
8000,6.539,42100,0.2874109263657960,2,0,12100,0
7400,6.2860000000000000,39700,0.2443324937027710,2,0,9700,0
9900,7.319,49500,0.3939393939393940,4,0,19500,0
10000,7.375,50000,0.4,4,1,20000,0
8800,6.872000000000000,45300,0.3377483443708610,3,0,15300,0
10100,7.413000000000000,50400,0.4047619047619050,4,1,20400,0
9000,6.941,45900,0.3464052287581700,3,0,15900,0
9100,7.005,46500,0.3548387096774190,3,0,16500,0
9900,7.35,49800,0.3975903614457830,4,0,19800,0
12900,8.596,61500,0.5121951219512200,7,1,31500,0
10400,7.539,51500,0.4174757281553400,4,1,21500,0
8100,6.56,42300,0.2907801418439720,2,0,12300,0
9300,7.0730000000000000,47200,0.3644067796610170,3,0,17200,0
8600,6.766,44300,0.3227990970654630,3,0,14300,0
11100,7.828000000000000,54300,0.44751381215469600,5,1,24300,0
9100,7.007000000000000,46500,0.3548387096774190,3,0,16500,0
9400,7.105,47500,0.3684210526315790,3,0,17500,0
8800,6.851,45100,0.3348115299334810,3,0,15100,0
10600,7.635,52500,0.42857142857142900,5,1,22500,0
9500,7.15,47900,0.3736951983298540,4,0,17900,0
7100,6.139000000000000,38400,0.21875,1,0,8400,0
9600,7.2170000000000000,48500,0.38144329896907200,4,0,18500,0
10700,7.663000000000000,52700,0.4307400379506640,5,1,22700,0
10600,7.625,52400,0.4274809160305340,5,1,22400,0
11000,7.791,53900,0.4434137291280150,5,1,23900,0
11600,8.068,56500,0.4690265486725660,5,1,26500,0
10400,7.527,51400,0.4163424124513620,4,1,21400,0
10500,7.601,52100,0.4241842610364680,4,1,22100,0
8700,6.806,44600,0.3273542600896860,3,0,14600,0
8200,6.629,43000,0.3023255813953490,2,0,13000,0
9000,6.958000000000000,46100,0.3492407809110630,3,0,16100,0
8000,6.52,42000,0.2857142857142860,2,0,12000,0
10900,7.768,53700,0.441340782,5,1,23700,0
9700,7.257000000000000,48900,0.38650306748466300,4,0,18900,0
7400,6.2830000000000000,39700,0.2443324937027710,2,0,9700,0
10100,7.438,50600,0.4071146245059290,4,1,20600,0
9900,7.3390000000000000,49700,0.3963782696177060,4,0,19700,0
10100,7.426,50500,0.405940594,4,1,20500,0
10200,7.477,51000,0.4117647058823530,4,1,21000,0
8600,6.782,44400,0.32432432432432400,3,0,14400,0
11100,7.8630000000000000,54600,0.4505494505494510,5,1,24600,0
9100,6.996,46400,0.3534482758620690,3,0,16400,0
9700,7.243000000000000,48800,0.38524590163934400,4,0,18800,0
10400,7.562,51800,0.4208494208494210,4,1,21800,0
10200,7.46,50800,0.4094488188976380,4,1,20800,0
9200,7.055,47000,0.3617021276595750,3,0,17000,0
9300,7.096,47400,0.3670886075949370,3,0,17400,0
9200,7.02,46700,0.3576017130620990,3,0,16700,0
9100,6.976,46200,0.35064935064935100,3,0,16200,0
11500,8.01,56000,0.4642857142857140,5,1,26000,0
10500,7.597,52100,0.4241842610364680,4,1,22100,0
8600,6.779,44400,0.32432432432432400,3,0,14400,0
11000,7.817,54200,0.4464944649446500,5,1,24200,0
9000,6.963000000000000,46100,0.3492407809110630,3,0,16100,0
10300,7.514000000000000,51300,0.4152046783625730,4,1,21300,0
9000,6.943,45900,0.3464052287581700,3,0,15900,0
9000,6.968,46200,0.35064935064935100,3,0,16200,0
10000,7.357,49800,0.3975903614457830,4,0,19800,0
7900,6.487,41600,0.27884615384615400,2,0,11600,0
8600,6.773,44300,0.3227990970654630,3,0,14300,0
10500,7.586,52000,0.4230769230769230,4,1,22000,0
10900,7.765,53700,0.441340782,5,1,23700,0
10500,7.607,52200,0.4252873563218390,4,1,22200,0
10000,7.361000000000000,49900,0.3987975951903810,4,0,19900,0
10700,7.666,52700,0.4307400379506640,5,1,22700,0
7700,6.4110000000000000,40900,0.2665036674816630,2,0,10900,0
9900,7.346,49700,0.3963782696177060,4,0,19700,0
7200,6.202000000000000,39000,0.2307692307692310,2,0,9000,0
9000,6.958000000000000,46100,0.3492407809110630,3,0,16100,0
9800,7.272,49000,0.3877551020408160,4,0,19000,0
9400,7.106,47500,0.3684210526315790,3,0,17500,0
7600,6.364,40500,0.25925925925925900,2,0,10500,0
11200,7.8660000000000000,54600,0.4505494505494510,5,1,24600,0
9700,7.242000000000000,48700,0.3839835728952770,4,0,18700,0
9300,7.0890000000000000,47300,0.3657505285412260,3,0,17300,0
10400,7.544,51600,0.4186046511627910,4,1,21600,0
8500,6.756,44200,0.3212669683257920,3,0,14200,0
9700,7.254,48900,0.38650306748466300,4,0,18900,0
9500,7.166,48000,0.375,4,0,18000,0
8200,6.627000000000000,43000,0.3023255813953490,2,0,13000,0
9300,7.062,47100,0.3630573248407640,3,0,17100,0
12200,8.293,58600,0.4880546075085320,6,1,28600,0
8700,6.812,44700,0.3288590604026850,3,0,14700,0
10100,7.417000000000000,50400,0.4047619047619050,4,1,20400,0
8800,6.8630000000000000,45200,0.33628318584070800,3,0,15200,0
8300,6.65,43200,0.3055555555555560,2,0,13200,0
9000,6.965,46100,0.3492407809110630,3,0,16100,0
8900,6.904,45600,0.34210526315789500,3,0,15600,0
11600,8.045,56300,0.4671403197158080,5,1,26300,0
10100,7.401,50200,0.4023904382470120,4,1,20200,0
9700,7.239,48700,0.3839835728952770,4,0,18700,0
8200,6.602,42700,0.297423888,2,0,12700,0
6800,6.023,37300,0.19571045576407500,1,0,7300,0
9800,7.298000000000000,49300,0.3914807302231240,4,0,19300,0
10000,7.357,49800,0.3975903614457830,4,0,19800,0
11200,7.872000000000000,54700,0.4515539305301650,5,1,24700,0
8500,6.722,43900,0.31662870159453300,3,0,13900,0
9100,6.984,46300,0.35205183585313200,3,0,16300,0
8000,6.532,42100,0.2874109263657960,2,0,12100,0
9400,7.139000000000000,47800,0.3723849372384940,4,0,17800,0
10000,7.378000000000000,50000,0.4,4,1,20000,0
7800,6.456,41400,0.2753623188405800,2,0,11400,0
10100,7.412000000000000,50300,0.40357852882703800,4,1,20300,0
6500,5.905,36200,0.1712707182320440,1,0,6200,0
10500,7.567,51800,0.4208494208494210,4,1,21800,0
11300,7.928,55200,0.4565217391304350,5,1,25200,0
10300,7.507000000000000,51200,0.4140625,4,1,21200,0
10100,7.405,50300,0.40357852882703800,4,1,20300,0
10300,7.511,51300,0.4152046783625730,4,1,21300,0
10200,7.46,50800,0.4094488188976380,4,1,20800,0
9300,7.058,47000,0.3617021276595750,3,0,17000,0
16800,10.276,77300,0.6119016817593790,10,2,47300,0
10200,7.481,51000,0.4117647058823530,4,1,21000,0
8700,6.812,44700,0.3288590604026850,3,0,14700,0
9300,7.065,47100,0.3630573248407640,3,0,17100,0
18000,10.79,82100,0.6345919610231430,11,2,52100,0
11000,7.791,53900,0.4434137291280150,5,1,23900,0
9700,7.25,48800,0.38524590163934400,4,0,18800,0
10900,7.752000000000000,53500,0.4392523364485980,5,1,23500,0
8700,6.804000000000000,44600,0.3273542600896860,3,0,14600,0
7100,6.155,38500,0.2207792207792210,1,0,8500,0
9700,7.2380000000000000,48700,0.3839835728952770,4,0,18700,0
10400,7.565,51800,0.4208494208494210,4,1,21800,0
8200,6.597,42700,0.297423888,2,0,12700,0
10400,7.535,51500,0.4174757281553400,4,1,21500,0
10800,7.72,53200,0.43609022556391000,5,1,23200,0
8800,6.879,45300,0.3377483443708610,3,0,15300,0
8200,6.614,42800,0.29906542056074800,2,0,12800,0
7600,6.3660000000000000,40500,0.25925925925925900,2,0,10500,0
11400,7.957000000000000,55500,0.4594594594594600,5,1,25500,0
9200,7.027,46700,0.3576017130620990,3,0,16700,0
10200,7.457000000000000,50800,0.4094488188976380,4,1,20800,0
9700,7.251,48800,0.38524590163934400,4,0,18800,0
9600,7.225,48600,0.382716049,4,0,18600,0
10000,7.382000000000000,50100,0.4011976047904190,4,1,20100,0
9600,7.187,48200,0.3775933609958510,4,0,18200,0
8500,6.721,43800,0.3150684931506850,3,0,13800,0
10200,7.473,50900,0.4106090373280940,4,1,20900,0
9000,6.959,46100,0.3492407809110630,3,0,16100,0
9200,7.044,46900,0.3603411513859280,3,0,16900,0
8500,6.726,43900,0.31662870159453300,3,0,13900,0
6800,6.029,37300,0.19571045576407500,1,0,7300,0
10800,7.708000000000000,53100,0.4350282485875710,5,1,23100,0
9400,7.131,47700,0.3710691823899370,3,0,17700,0
9500,7.1610000000000000,48000,0.375,4,0,18000,0
9200,7.028,46700,0.3576017130620990,3,0,16700,0
7500,6.3020000000000000,39900,0.2481203007518800,2,0,9900,0
7200,6.1980000000000000,38900,0.2287917737789200,2,0,8900,0
10000,7.395,50200,0.4023904382470120,4,1,20200,0
9500,7.163000000000000,48000,0.375,4,0,18000,0
7600,6.3420000000000000,40300,0.2555831265508690,2,0,10300,0
9400,7.132000000000000,47700,0.3710691823899370,3,0,17700,0
9900,7.314,49400,0.3927125506072870,4,0,19400,0
10400,7.566,51800,0.4208494208494210,4,1,21800,0
9400,7.1370000000000000,47800,0.3723849372384940,3,0,17800,0
10900,7.778,53800,0.4423791821561340,5,1,23800,0
9900,7.354,49800,0.3975903614457830,4,0,19800,0
7700,6.404,40900,0.2665036674816630,2,0,10900,0
8200,6.611000000000000,42800,0.29906542056074800,2,0,12800,0
10000,7.386,50100,0.4011976047904190,4,1,20100,0
9600,7.187,48200,0.3775933609958510,4,0,18200,0
8500,6.727,43900,0.31662870159453300,3,0,13900,0
7600,6.338000000000000,40200,0.2537313432835820,2,0,10200,0
8500,6.724,43900,0.31662870159453300,3,0,13900,0
9900,7.347,49700,0.3963782696177060,4,0,19700,0
9400,7.138,47800,0.3723849372384940,3,0,17800,0
9500,7.18,48200,0.3775933609958510,4,0,18200,0
10600,7.628000000000000,52400,0.4274809160305340,5,1,22400,0
9400,7.099,47400,0.3670886075949370,3,0,17400,0
9000,6.938,45900,0.3464052287581700,3,0,15900,0
10300,7.506,51200,0.4140625,4,1,21200,0
8500,6.752000000000000,44100,0.3197278911564630,3,0,14100,0
11300,7.919,55100,0.45553539,5,1,25100,0
7800,6.441,41200,0.27184466019417500,2,0,11200,0
7900,6.478,41600,0.27884615384615400,2,0,11600,0
9300,7.085,47300,0.3657505285412260,3,0,17300,0
9200,7.035,46800,0.35897435897435900,3,0,16800,0
9200,7.035,46800,0.35897435897435900,3,0,16800,0
18100,10.829,82500,0.6363636363636360,11,2,52500,0
11300,7.915,55100,0.45553539,5,1,25100,0
7700,6.416,41000,0.2682926829268290,2,0,11000,0
11200,7.867000000000000,54600,0.4505494505494510,5,1,24600,0
9800,7.272,49000,0.3877551020408160,4,0,19000,0
10500,7.5730000000000000,51900,0.4219653179190750,4,1,21900,0
9700,7.2380000000000000,48700,0.3839835728952770,4,0,18700,0
8000,6.505,41800,0.2822966507177030,2,0,11800,0
9200,7.0360000000000000,46800,0.35897435897435900,3,0,16800,0
10700,7.673000000000000,52800,0.4318181818181820,5,1,22800,0
8900,6.893,45500,0.3406593406593410,3,0,15500,0
9300,7.083000000000000,47300,0.3657505285412260,3,0,17300,0
10800,7.73,53300,0.4371482176360230,5,1,23300,0
10900,7.756,53600,0.44029850746268700,5,1,23600,0
9000,6.958000000000000,46100,0.3492407809110630,3,0,16100,0
9800,7.291,49200,0.3902439024390240,4,0,19200,0
10600,7.628000000000000,52400,0.4274809160305340,5,1,22400,0
9500,7.1580000000000000,48000,0.375,4,0,18000,0
10300,7.521,51400,0.4163424124513620,4,1,21400,0
9500,7.164,48000,0.375,4,0,18000,0
8900,6.905,45600,0.34210526315789500,3,0,15600,0
10000,7.37,50000,0.4,4,0,20000,0
11400,7.98,55700,0.4614003590664270,5,1,25700,0
9100,7.0090000000000000,46600,0.3562231759656650,3,0,16600,0
8400,6.715,43800,0.3150684931506850,3,0,13800,0
9600,7.221,48600,0.382716049,4,0,18600,0
10800,7.726,53300,0.4371482176360230,5,1,23300,0
8400,6.704,43700,0.3135011441647600,3,0,13700,0
11700,8.096,56800,0.471830986,6,1,26800,0
9400,7.135,47700,0.3710691823899370,3,0,17700,0
7700,6.401,40800,0.2647058823529410,2,0,10800,0
8200,6.609,42800,0.29906542056074800,2,0,12800,0
7800,6.438,41200,0.27184466019417500,2,0,11200,0
9400,7.105,47500,0.3684210526315790,3,0,17500,0
11200,7.893,54900,0.453551913,5,1,24900,0
12900,8.605,61600,0.512987013,7,1,31600,0
9400,7.104,47400,0.3670886075949370,3,0,17400,0
10400,7.555,51700,0.4197292069632500,4,1,21700,0
9500,7.155,47900,0.3736951983298540,4,0,17900,0
12500,8.421,59800,0.4983277591973240,6,1,29800,0
19600,11.474,88600,0.6613995485327310,13,2,58600,0
9400,7.122000000000000,47600,0.3697478991596640,3,0,17600,0
7100,6.123000000000000,38200,0.21465968586387400,1,0,8200,0
9200,7.048000000000000,46900,0.3603411513859280,3,0,16900,0
9700,7.251,48800,0.38524590163934400,4,0,18800,0
9800,7.279,49100,0.3890020366598780,4,0,19100,0
9700,7.264000000000000,49000,0.3877551020408160,4,0,19000,0
9400,7.107,47500,0.3684210526315790,3,0,17500,0
9500,7.167000000000000,48000,0.375,4,0,18000,0
8900,6.9080000000000000,45600,0.34210526315789500,3,0,15600,0
9100,6.999,46500,0.3548387096774190,3,0,16500,0
10500,7.571000000000000,51800,0.4208494208494210,4,1,21800,0
11100,7.8390000000000000,54400,0.4485294117647060,5,1,24400,0
9900,7.327000000000000,49500,0.3939393939393940,4,0,19500,0
10200,7.442,50600,0.4071146245059290,4,1,20600,0
8200,6.625,42900,0.3006993006993010,2,0,12900,0
7900,6.471,41500,0.27710843373494000,2,0,11500,0
8800,6.886,45400,0.3392070484581500,3,0,15400,0
11000,7.7990000000000000,54000,0.4444444444444440,5,1,24000,0
8900,6.9270000000000000,45800,0.34497816593886500,3,0,15800,0
8200,6.63,43000,0.3023255813953490,2,0,13000,0
9200,7.0360000000000000,46800,0.35897435897435900,3,0,16800,0
9600,7.207000000000000,48400,0.3801652892561980,4,0,18400,0
8400,6.715,43800,0.3150684931506850,3,0,13800,0
8800,6.851,45100,0.3348115299334810,3,0,15100,0
8100,6.571000000000000,42400,0.29245283018867900,2,0,12400,0
10200,7.479,51000,0.4117647058823530,4,1,21000,0
9400,7.129,47700,0.3710691823899370,3,0,17700,0
6300,5.82,35400,0.15254237288135600,1,0,5400,0
9900,7.321000000000000,49500,0.3939393939393940,4,0,19500,0
7900,6.471,41500,0.27710843373494000,2,0,11500,0
9700,7.245,48800,0.38524590163934400,4,0,18800,0
10100,7.4,50200,0.4023904382470120,4,1,20200,0
9900,7.331,49600,0.3951612903225810,4,0,19600,0
9800,7.276,49100,0.3890020366598780,4,0,19100,0
10100,7.432,50500,0.405940594,4,1,20500,0
10400,7.559,51700,0.4197292069632500,4,1,21700,0
9400,7.102,47400,0.3670886075949370,3,0,17400,0
9800,7.272,49000,0.3877551020408160,4,0,19000,0
12100,8.259,58300,0.4854202401372210,6,1,28300,0
9600,7.187,48200,0.3775933609958510,4,0,18200,0
8400,6.697,43600,0.3119266055045870,3,0,13600,0
8900,6.928,45800,0.34497816593886500,3,0,15800,0
11700,8.094,56800,0.471830986,6,1,26800,0
8100,6.578000000000000,42500,0.29411764705882400,2,0,12500,0
8500,6.721,43800,0.3150684931506850,3,0,13800,0
9000,6.929000000000000,45800,0.34497816593886500,3,0,15800,0
7900,6.4880000000000000,41700,0.2805755395683450,2,0,11700,0
9400,7.13,47700,0.3710691823899370,3,0,17700,0
9400,7.136,47700,0.3710691823899370,3,0,17700,0
9300,7.083000000000000,47300,0.3657505285412260,3,0,17300,0
11500,8.026,56100,0.465240642,5,1,26100,0
9400,7.107,47500,0.3684210526315790,3,0,17500,0
13900,9.043,65700,0.543378995,8,1,35700,0
10800,7.716,53200,0.43609022556391000,5,1,23200,0
8400,6.68,43500,0.3103448275862070,3,0,13500,0
9900,7.312,49400,0.3927125506072870,4,0,19400,0
8400,6.68,43500,0.3103448275862070,3,0,13500,0
11600,8.045,56300,0.4671403197158080,5,1,26300,0
8500,6.7380000000000000,44000,0.3181818181818180,3,0,14000,0
10500,7.581,51900,0.4219653179190750,4,1,21900,0
10000,7.371,50000,0.4,4,0,20000,0
13200,8.731,62800,0.5222929936305730,7,1,32800,0
9300,7.08,47200,0.3644067796610170,3,0,17200,0
9300,7.086,47300,0.3657505285412260,3,0,17300,0
9700,7.249,48800,0.38524590163934400,4,0,18800,0
8200,6.63,43000,0.3023255813953490,2,0,13000,0
10000,7.36,49900,0.3987975951903810,4,0,19900,0
8700,6.835,44900,0.3318485523385300,3,0,14900,0
7800,6.455,41300,0.2736077481840190,2,0,11300,0
10300,7.513,51300,0.4152046783625730,4,1,21300,0
10500,7.571000000000000,51800,0.4208494208494210,4,1,21800,0
8000,6.515,41900,0.2840095465393800,2,0,11900,0
9700,7.244,48800,0.38524590163934400,4,0,18800,0
9700,7.254,48900,0.38650306748466300,4,0,18900,0
8700,6.813,44700,0.3288590604026850,3,0,14700,0
10200,7.456,50800,0.4094488188976380,4,1,20800,0
10900,7.742000000000000,53500,0.4392523364485980,5,1,23500,0
10500,7.597,52100,0.4241842610364680,4,1,22100,0
11000,7.819,54200,0.4464944649446500,5,1,24200,0
9200,7.0520000000000000,47000,0.3617021276595750,3,0,17000,0
10500,7.605,52200,0.4252873563218390,4,1,22200,0
9500,7.165,48000,0.375,4,0,18000,0
7600,6.357,40400,0.25742574257425700,2,0,10400,0
8200,6.621,42900,0.3006993006993010,2,0,12900,0
9700,7.264000000000000,49000,0.3877551020408160,4,0,19000,0
10400,7.555,51700,0.4197292069632500,4,1,21700,0
9600,7.225,48600,0.382716049,4,0,18600,0
12300,8.366,59300,0.4940978077571670,6,1,29300,0
18400,10.934000000000000,83500,0.6407185628742520,12,2,53500,0
9700,7.245,48800,0.38524590163934400,4,0,18800,0
9400,7.13,47700,0.3710691823899370,3,0,17700,0
9600,7.223,48600,0.382716049,4,0,18600,0
11000,7.779,53800,0.4423791821561340,5,1,23800,0
10100,7.405,50300,0.40357852882703800,4,1,20300,0
10100,7.438,50600,0.4071146245059290,4,1,20600,0
8700,6.84,45000,0.3333333333333330,3,0,15000,0
9800,7.308,49400,0.3927125506072870,4,0,19400,0
7300,6.231,39200,0.2346938775510200,2,0,9200,0
7500,6.331,40200,0.2537313432835820,2,0,10200,0
10600,7.644,52500,0.42857142857142900,5,1,22500,0
8200,6.593,42600,0.29577464788732400,2,0,12600,0
9800,7.297000000000000,49300,0.3914807302231240,4,0,19300,0
8600,6.792000000000000,44500,0.3258426966292140,3,0,14500,0
10100,7.432,50500,0.405940594,4,1,20500,0
8500,6.743000000000000,44100,0.3197278911564630,3,0,14100,0
10400,7.555,51700,0.4197292069632500,4,1,21700,0
10100,7.402,50300,0.40357852882703800,4,1,20300,0
9900,7.3420000000000000,49700,0.3963782696177060,4,0,19700,0
9700,7.257000000000000,48900,0.38650306748466300,4,0,18900,0
8400,6.7,43600,0.3119266055045870,3,0,13600,0
11200,7.88,54800,0.4525547445255470,5,1,24800,0
10700,7.675,52800,0.4318181818181820,5,1,22800,0
8900,6.897,45500,0.3406593406593410,3,0,15500,0
9300,7.098,47400,0.3670886075949370,3,0,17400,0
10500,7.58,51900,0.4219653179190750,4,1,21900,0
9900,7.317,49500,0.3939393939393940,4,0,19500,0
8900,6.9240000000000000,45800,0.34497816593886500,3,0,15800,0
8900,6.897,45500,0.3406593406593410,3,0,15500,0
9000,6.958000000000000,46100,0.3492407809110630,3,0,16100,0
9700,7.264000000000000,49000,0.3877551020408160,4,0,19000,0
7200,6.179000000000000,38700,0.2248062015503880,1,0,8700,0
9700,7.231,48600,0.382716049,4,0,18600,0
11900,8.162,57400,0.4773519163763070,6,1,27400,0
9300,7.094000000000000,47400,0.3670886075949370,3,0,17400,0
8200,6.6,42700,0.297423888,2,0,12700,0
7600,6.357,40400,0.25742574257425700,2,0,10400,0
10700,7.6580000000000000,52700,0.4307400379506640,5,1,22700,0
10400,7.5360000000000000,51500,0.4174757281553400,4,1,21500,0
8600,6.7990000000000000,44600,0.3273542600896860,3,0,14600,0
10000,7.386,50100,0.4011976047904190,4,1,20100,0
8800,6.844000000000000,45000,0.3333333333333330,3,0,15000,0
10500,7.607,52200,0.4252873563218390,4,1,22200,0
10500,7.593,52100,0.4241842610364680,4,1,22100,0
7900,6.495,41700,0.2805755395683450,2,0,11700,0
11100,7.851,54500,0.44954128440367000,5,1,24500,0
